GPS_Lat,GPS_Lon,Pressvalve_Left,Pressvalve_Right,GSR,Point Number
51.52702633,-0.009024667,173,432,289,2650
51.52702081,-0.009037611,277,120,288,2651
51.52701528,-0.009050556,205,350,289,2652
51.52700975,-0.0090635,249,148,290,2653
51.52700422,-0.009076444,158,230,291,2654
51.52699869,-0.009089389,402,180,289,2655
51.52699317,-0.009102333,272,570,291,2656
51.52698764,-0.009115278,342,419,290,2657
51.52698211,-0.009128222,525,557,291,2658
51.52697658,-0.009141167,496,66,290,2659
51.52697106,-0.009154111,175,200,290,2660
51.52696553,-0.009167056,320,287,292,2661
51.52696,-0.00918,206,104,291,2662
51.52695767,-0.009183944,87,104,293,2663
51.52695533,-0.009187889,114,224,291,2664
51.526953,-0.009191833,223,126,293,2665
51.52695067,-0.009195778,224,749,304,2666
51.52694833,-0.009199722,156,587,294,2667
51.526946,-0.009203667,20,102,294,2668
51.52694367,-0.009207611,59,131,292,2669
51.52694133,-0.009211556,122,242,290,2670
51.526939,-0.0092155,788,769,302,2671
51.52693667,-0.009219444,754,767,302,2672
51.52693433,-0.009223389,314,638,289,2673
51.526932,-0.009227333,759,760,309,2674
51.52692967,-0.009231278,697,500,292,2675
51.52692733,-0.009235222,204,224,294,2676
51.526925,-0.009239167,6,253,295,2677
51.52692267,-0.009243111,240,106,294,2678
51.52692033,-0.009247056,198,261,292,2679
51.526918,-0.009251,203,245,293,2680
51.52691567,-0.009254944,468,413,292,2681
51.52691333,-0.009258889,109,230,293,2682
51.526911,-0.009262833,36,121,295,2683
51.52690867,-0.009266778,635,301,293,2684
51.52690633,-0.009270722,159,185,295,2685
51.526904,-0.009274667,156,276,294,2686
51.52690167,-0.009278611,361,141,292,2687
51.52689933,-0.009282556,472,244,293,2688
51.526897,-0.0092865,289,489,292,2689
51.52689467,-0.009290444,82,218,292,2690
51.52689233,-0.009294389,640,140,294,2691
51.52689,-0.009298333,648,199,294,2692
51.52688767,-0.009302278,201,106,294,2693
51.52688533,-0.009306222,662,119,295,2694
51.526883,-0.009310167,796,432,301,2695
51.52688067,-0.009314111,757,298,306,2696
51.52687833,-0.009318056,765,138,295,2697
51.526876,-0.009322,780,153,308,2698
51.52687514,-0.009328889,755,207,310,2699
51.52687428,-0.009335778,503,339,292,2700
51.52687342,-0.009342667,726,252,296,2701
51.52687256,-0.009349556,215,8,292,2702
51.52687169,-0.009356444,798,567,307,2703
51.52687083,-0.009363333,751,61,303,2704
51.52686997,-0.009370222,192,103,292,2705
51.52686911,-0.009377111,545,52,290,2706
51.52686825,-0.009384,791,408,305,2707
51.52686739,-0.009390889,682,308,292,2708
51.52686653,-0.009397778,726,252,310,2709
51.52686567,-0.009404667,768,512,308,2710
51.52686481,-0.009411556,572,293,289,2711
51.52686394,-0.009418444,604,181,290,2712
51.52686308,-0.009425333,674,418,292,2713
51.52686222,-0.009432222,504,584,293,2714
51.52686136,-0.009439111,647,326,294,2715
51.5268605,-0.009446,254,744,307,2716
51.52685964,-0.009452889,743,295,303,2717
51.52685878,-0.009459778,664,176,293,2718
51.52685792,-0.009466667,649,131,291,2719
51.52685706,-0.009473556,534,179,290,2720
51.52685619,-0.009480444,782,164,303,2721
51.52685533,-0.009487333,574,229,286,2722
51.52685447,-0.009494222,923,226,320,2723
51.52685361,-0.009501111,799,189,308,2724
51.52685275,-0.009508,664,153,290,2725
51.52685189,-0.009514889,620,494,291,2726
51.52685103,-0.009521778,699,390,292,2727
51.52685017,-0.009528667,949,494,327,2728
51.52684931,-0.009535556,608,552,295,2729
51.52684844,-0.009542444,698,279,294,2730
51.52684758,-0.009549333,541,504,292,2731
51.52684672,-0.009556222,926,97,303,2732
51.52684586,-0.009563111,873,550,307,2733
51.52684607,-0.009582709,827,44,302,2734
51.526845,-0.00957,94,380,293,2735
51.52684661,-0.009589063,684,42,291,2736
51.52684821,-0.009608125,550,525,292,2737
51.52684714,-0.009595417,697,296,292,2738
51.52684874,-0.009614479,588,102,292,2739
51.52685035,-0.009633542,500,389,294,2740
51.52684928,-0.009620833,557,433,294,2741
51.52685089,-0.009639896,790,302,297,2742
51.52685249,-0.009658959,578,466,294,2743
51.52685142,-0.00964625,977,139,301,2744
51.52685302,-0.009665313,931,198,321,2745
51.52685463,-0.009684375,874,43,328,2746
51.52685356,-0.009671667,701,518,300,2747
51.52685516,-0.009690729,701,220,302,2748
51.52685676,-0.009709792,555,80,293,2749
51.52685569,-0.009697083,636,306,292,2750
51.5268573,-0.009716146,719,344,307,2751
51.5268589,-0.009735209,778,497,300,2752
51.52685783,-0.0097225,519,234,288,2753
51.52685944,-0.009741563,773,50,299,2754
51.52686104,-0.009760625,656,6,286,2755
51.52685997,-0.009747917,767,367,301,2756
51.52686158,-0.009766979,619,426,288,2757
51.52686318,-0.009786042,503,165,289,2758
51.52686211,-0.009773333,681,584,288,2759
51.52686372,-0.009792396,72,581,289,2760
51.52686532,-0.009811459,778,142,307,2761
51.52686425,-0.00979875,800,191,303,2762
51.52686586,-0.009817813,539,141,287,2763
51.52686746,-0.009836875,614,212,287,2764
51.52686639,-0.009824167,802,93,301,2765
51.526868,-0.009843229,631,241,288,2766
51.5268696,-0.009862292,811,264,321,2767
51.52686853,-0.009849583,642,162,290,2768
51.52687013,-0.009868646,794,519,309,2769
51.52687174,-0.009887709,637,283,292,2770
51.52687067,-0.009875,666,219,293,2771
51.52687227,-0.009894063,782,271,295,2772
51.52687388,-0.009913125,638,156,292,2773
51.52687281,-0.009900417,170,223,294,2774
51.52687441,-0.009919479,559,111,293,2775
51.52687601,-0.009938542,210,281,295,2776
51.52687494,-0.009925833,536,99,293,2777
51.52687655,-0.009944896,767,160,295,2778
51.52687815,-0.009963959,562,396,294,2779
51.52687708,-0.00995125,631,203,292,2780
51.52687869,-0.009970313,662,381,293,2781
51.52688029,-0.009989375,793,563,301,2782
51.52687922,-0.009976667,732,291,307,2783
51.52688083,-0.009995729,525,93,290,2784
51.52688243,-0.010014792,184,698,290,2785
51.52688136,-0.010002083,72,220,288,2786
51.52688297,-0.010021146,410,246,287,2787
51.52688457,-0.010040209,404,428,286,2788
51.5268835,-0.0100275,570,509,288,2789
51.52688511,-0.010046563,403,65,288,2790
51.52688671,-0.010065625,163,109,290,2791
51.52688564,-0.010052917,37,242,292,2792
51.52688725,-0.010071979,547,291,294,2793
51.52688885,-0.010091042,171,340,292,2794
51.52688778,-0.010078333,104,192,293,2795
51.52688939,-0.010097396,682,127,295,2796
51.52689099,-0.010116459,171,366,294,2797
51.52688992,-0.01010375,200,263,295,2798
51.52689152,-0.010122813,246,248,295,2799
51.52689313,-0.010141875,144,545,294,2800
51.52689206,-0.010129167,506,533,293,2801
51.52689366,-0.010148229,325,187,294,2802
51.52689526,-0.010167292,506,580,295,2803
51.52689419,-0.010154583,113,139,293,2804
51.5268958,-0.010173646,169,330,295,2805
51.5268974,-0.010192709,312,178,295,2806
51.52689633,-0.01018,262,397,294,2807
51.52689794,-0.010199063,533,210,292,2808
51.52689954,-0.010218125,427,98,290,2809
51.52689847,-0.010205417,504,423,290,2810
51.52690008,-0.010224479,298,428,291,2811
51.52690168,-0.010243542,175,137,291,2812
51.52690061,-0.010230833,141,11,289,2813
51.52690222,-0.010249896,422,281,288,2814
51.52690382,-0.010268959,49,137,287,2815
51.52690275,-0.01025625,24,335,286,2816
51.52690436,-0.010275313,440,795,303,2817
51.52690596,-0.010294375,92,292,287,2818
51.52690489,-0.010281667,162,646,289,2819
51.5269065,-0.010300729,737,534,306,2820
51.5269081,-0.010319792,441,459,291,2821
51.52690703,-0.010307083,147,37,292,2822
51.52690864,-0.010326146,50,75,291,2823
51.52691024,-0.010345209,247,179,290,2824
51.52690917,-0.0103325,275,551,291,2825
51.52691077,-0.010351563,60,15,291,2826
51.52691238,-0.010370625,287,272,290,2827
51.52691131,-0.010357917,89,564,292,2828
51.52691291,-0.010376979,285,474,294,2829
51.52691451,-0.010396042,238,733,305,2830
51.52691344,-0.010383333,299,114,294,2831
51.52691504,-0.010402396,540,581,295,2832
51.52691665,-0.010421459,2,67,293,2833
51.52691558,-0.01040875,176,15,294,2834
51.52691719,-0.010427813,177,507,293,2835
51.52691879,-0.010446875,104,109,295,2836
51.52691772,-0.010434167,351,559,294,2837
51.52691933,-0.010453229,511,26,295,2838
51.52692093,-0.010472292,485,253,294,2839
51.52691986,-0.010459583,307,141,292,2840
51.52692093,-0.010472292,446,659,290,2841
51.526922,-0.010485,231,539,288,2842
51.5269205,-0.010486917,125,52,286,2843
51.526919,-0.010488833,490,563,286,2844
51.5269175,-0.01049075,97,247,287,2845
51.526916,-0.010492667,276,373,286,2846
51.5269145,-0.010494583,85,211,288,2847
51.526913,-0.0104965,55,45,290,2848
51.5269115,-0.010498417,130,224,290,2849
51.52691,-0.010500333,204,544,288,2850
51.5269085,-0.01050225,339,420,286,2851
51.526907,-0.010504167,93,286,287,2852
51.5269055,-0.010506083,499,77,286,2853
51.526904,-0.010508,377,154,288,2854
51.5269025,-0.010509917,287,8,287,2855
51.526901,-0.010511833,221,644,286,2856
51.5268995,-0.01051375,205,544,285,2857
51.526898,-0.010515667,168,473,283,2858
51.5268965,-0.010517583,381,145,284,2859
51.526895,-0.0105195,297,187,284,2860
51.5268935,-0.010521417,732,159,304,2861
51.526892,-0.010523333,62,710,308,2862
51.5268905,-0.01052525,114,537,284,2863
51.526889,-0.010527167,595,442,286,2864
51.5268875,-0.010529083,257,265,284,2865
51.526886,-0.010531,533,140,284,2866
51.5268845,-0.010532917,204,294,285,2867
51.526883,-0.010534833,124,60,284,2868
51.5268815,-0.01053675,564,158,285,2869
51.52688,-0.010538667,223,155,285,2870
51.5268785,-0.010540583,478,240,285,2871
51.526877,-0.0105425,540,4,285,2872
51.5268755,-0.010544417,152,16,285,2873
51.526874,-0.010546333,265,520,283,2874
51.5268725,-0.01054825,456,258,283,2875
51.526871,-0.010550167,412,450,284,2876
51.5268695,-0.010552083,424,186,282,2877
51.526868,-0.010554,60,566,284,2878
51.52686081,-0.010555139,379,577,282,2879
51.52685361,-0.010556278,229,538,280,2880
51.52684642,-0.010557417,213,531,278,2881
51.52683922,-0.010558556,593,117,278,2882
51.52683203,-0.010559694,625,471,276,2883
51.52682483,-0.010560833,8,114,275,2884
51.52681764,-0.010561972,468,431,275,2885
51.52681044,-0.010563111,15,226,275,2886
51.52680325,-0.01056425,159,221,277,2887
51.52679606,-0.010565389,320,127,278,2888
51.52678886,-0.010566528,236,163,277,2889
51.52678167,-0.010567667,690,348,277,2890
51.52677447,-0.010568806,321,298,279,2891
51.52676728,-0.010569944,416,233,281,2892
51.52676008,-0.010571083,79,126,281,2893
51.52675289,-0.010572222,291,171,283,2894
51.52674569,-0.010573361,500,230,284,2895
51.5267385,-0.0105745,374,150,284,2896
51.52673131,-0.010575639,213,40,283,2897
51.52672411,-0.010576778,557,38,282,2898
51.52671692,-0.010577917,655,81,282,2899
51.52670972,-0.010579056,199,500,282,2900
51.52670253,-0.010580194,385,287,282,2901
51.52669533,-0.010581333,92,599,281,2902
51.52668814,-0.010582472,535,266,279,2903
51.52668094,-0.010583611,99,286,278,2904
51.52667375,-0.01058475,0,148,276,2905
51.52666656,-0.010585889,94,121,278,2906
51.52665936,-0.010587028,116,121,278,2907
51.52665217,-0.010588167,496,258,277,2908
51.52664497,-0.010589306,230,21,277,2909
51.52663778,-0.010590444,319,218,277,2910
51.52663058,-0.010591583,192,299,279,2911
51.52662339,-0.010592722,509,161,278,2912
51.52661619,-0.010593861,207,170,279,2913
51.526609,-0.010595,248,167,279,2914
51.52660753,-0.010597333,143,143,277,2915
51.52660606,-0.010599667,153,427,278,2916
51.52660458,-0.010602,127,170,279,2917
51.52660311,-0.010604333,193,240,279,2918
51.52660164,-0.010606667,252,82,280,2919
51.52660017,-0.010609,533,170,281,2920
51.52659869,-0.010611333,632,731,306,2921
51.52659722,-0.010613667,369,195,281,2922
51.52659575,-0.010616,38,151,279,2923
51.52659428,-0.010618333,675,707,302,2924
51.52659281,-0.010620667,133,178,276,2925
51.52659133,-0.010623,128,360,275,2926
51.52658986,-0.010625333,247,169,276,2927
51.52658839,-0.010627667,276,481,275,2928
51.52658692,-0.01063,203,546,276,2929
51.52658544,-0.010632333,132,393,278,2930
51.52658397,-0.010634667,86,0,280,2931
51.5265825,-0.010637,272,117,281,2932
51.52658103,-0.010639333,81,149,280,2933
51.52657956,-0.010641667,153,523,280,2934
51.52657808,-0.010644,192,159,281,2935
51.52657661,-0.010646333,179,61,281,2936
51.52657514,-0.010648667,725,515,302,2937
51.52657367,-0.010651,696,64,280,2938
51.52657219,-0.010653333,562,790,303,2939
51.52657072,-0.010655667,530,147,279,2940
51.52656925,-0.010658,33,489,279,2941
51.52656778,-0.010660333,87,133,277,2942
51.52656631,-0.010662667,450,165,279,2943
51.52656483,-0.010665,537,162,278,2944
51.52656336,-0.010667333,506,577,279,2945
51.52656189,-0.010669667,163,98,280,2946
51.52656042,-0.010672,171,93,282,2947
51.52655894,-0.010674333,136,427,284,2948
51.52655747,-0.010676667,113,686,285,2949
51.526556,-0.010679,346,416,284,2950
51.52656414,-0.010677083,279,94,284,2951
51.52657228,-0.010675167,387,70,283,2952
51.52658042,-0.01067325,293,278,283,2953
51.52658856,-0.010671333,164,275,284,2954
51.52659669,-0.010669417,164,425,285,2955
51.52660483,-0.0106675,148,291,283,2956
51.52661297,-0.010665583,105,134,283,2957
51.52662111,-0.010663667,209,291,284,2958
51.52662925,-0.01066175,255,205,286,2959
51.52663739,-0.010659833,226,35,286,2960
51.52664553,-0.010657917,296,512,284,2961
51.52665367,-0.010656,494,142,283,2962
51.52666181,-0.010654083,598,172,285,2963
51.52666994,-0.010652167,260,154,283,2964
51.52667808,-0.01065025,331,37,282,2965
51.52668622,-0.010648333,723,378,297,2966
51.52669436,-0.010646417,535,587,282,2967
51.5267025,-0.0106445,424,203,281,2968
51.52671064,-0.010642583,26,379,282,2969
51.52671878,-0.010640667,380,715,295,2970
51.52672692,-0.01063875,220,486,285,2971
51.52673506,-0.010636833,148,289,284,2972
51.52674319,-0.010634917,634,525,286,2973
51.52675133,-0.010633,270,188,284,2974
51.52675947,-0.010631083,278,72,284,2975
51.52676761,-0.010629167,512,292,284,2976
51.52677575,-0.01062725,548,214,283,2977
51.52678389,-0.010625333,179,270,285,2978
51.52679203,-0.010623417,389,366,285,2979
51.52680017,-0.0106215,220,20,285,2980
51.52680831,-0.010619583,210,275,284,2981
51.52681644,-0.010617667,624,501,286,2982
51.52682458,-0.01061575,213,23,288,2983
51.52683272,-0.010613833,211,271,289,2984
51.52684086,-0.010611917,122,205,290,2985
51.526849,-0.01061,164,236,291,2986
51.52685172,-0.010607806,490,603,291,2987
51.52685444,-0.010605611,545,94,292,2988
51.52685717,-0.010603417,266,555,290,2989
51.52685989,-0.010601222,234,527,292,2990
51.52686261,-0.010599028,133,226,294,2991
51.52686533,-0.010596833,173,108,293,2992
51.52686806,-0.010594639,219,142,293,2993
51.52687078,-0.010592444,159,491,291,2994
51.5268735,-0.01059025,306,249,292,2995
51.52687622,-0.010588056,198,729,302,2996
51.52687894,-0.010585861,152,320,295,2997
51.52688167,-0.010583667,367,410,293,2998
51.52688439,-0.010581472,204,598,291,2999
51.52688711,-0.010579278,440,153,292,3000
51.52688983,-0.010577083,251,293,290,3001
51.52689256,-0.010574889,174,487,291,3002
51.52689528,-0.010572694,124,91,291,3003
51.526898,-0.0105705,608,221,290,3004
51.52690072,-0.010568306,193,114,292,3005
51.52690344,-0.010566111,287,347,290,3006
51.52690617,-0.010563917,577,168,291,3007
51.52690889,-0.010561722,318,479,289,3008
51.52691161,-0.010559528,208,144,291,3009
51.52691433,-0.010557333,268,628,290,3010
51.52691706,-0.010555139,354,563,292,3011
51.52691978,-0.010552944,600,528,294,3012
51.5269225,-0.01055075,255,269,292,3013
51.52692522,-0.010548556,256,213,293,3014
51.52692794,-0.010546361,6,233,292,3015
51.52693067,-0.010544167,152,248,292,3016
51.52693339,-0.010541972,163,97,294,3017
51.52693611,-0.010539778,506,694,295,3018
51.52693883,-0.010537583,257,458,295,3019
51.52694156,-0.010535389,481,83,293,3020
51.52694428,-0.010533194,147,137,293,3021
51.526947,-0.010531,98,105,295,3022
51.52694889,-0.010533056,176,269,294,3023
51.52695078,-0.010535111,165,138,295,3024
51.52695267,-0.010537167,319,337,295,3025
51.52695456,-0.010539222,124,83,295,3026
51.52695644,-0.010541278,373,4,295,3027
51.52695833,-0.010543333,526,108,293,3028
51.52696022,-0.010545389,91,517,294,3029
51.52696211,-0.010547444,742,535,303,3030
51.526964,-0.0105495,22,398,292,3031
51.52696589,-0.010551556,625,95,291,3032
51.52696778,-0.010553611,219,80,293,3033
51.52696967,-0.010555667,170,694,293,3034
51.52697156,-0.010557722,636,261,295,3035
51.52697344,-0.010559778,261,526,295,3036
51.52697533,-0.010561833,245,121,294,3037
51.52697722,-0.010563889,317,159,295,3038
51.52697911,-0.010565944,100,312,293,3039
51.526981,-0.010568,103,216,292,3040
51.52698289,-0.010570056,174,372,292,3041
51.52698478,-0.010572111,415,96,291,3042
51.52698667,-0.010574167,593,69,293,3043
51.52698856,-0.010576222,165,517,293,3044
51.52699044,-0.010578278,346,203,294,3045
51.52699233,-0.010580333,263,329,294,3046
51.52699422,-0.010582389,238,394,293,3047
51.52699611,-0.010584444,121,273,295,3048
51.526998,-0.0105865,139,123,294,3049
51.52699989,-0.010588556,727,248,310,3050
51.52700178,-0.010590611,599,245,294,3051
51.52700367,-0.010592667,158,389,295,3052
51.52700556,-0.010594722,159,157,295,3053
51.52700744,-0.010596778,80,175,294,3054
51.52700933,-0.010598833,431,177,295,3055
51.52701122,-0.010600889,156,107,293,3056
51.52701311,-0.010602944,234,471,291,3057
51.52701397,-0.010590903,608,246,290,3058
51.527015,-0.010605,394,1,289,3059
51.52701346,-0.010583854,306,199,291,3060
51.52701192,-0.010562709,215,745,308,3061
51.52701294,-0.010576806,94,162,292,3062
51.5270114,-0.01055566,156,210,292,3063
51.52700986,-0.010534514,98,251,290,3064
51.52701089,-0.010548611,649,113,290,3065
51.52700935,-0.010527465,630,372,288,3066
51.52700781,-0.01050632,332,278,286,3067
51.52700883,-0.010520417,316,313,284,3068
51.52700729,-0.010499271,394,103,282,3069
51.52700575,-0.010478125,96,599,283,3070
51.52700678,-0.010492222,142,256,285,3071
51.52700524,-0.010471076,151,152,283,3072
51.5270037,-0.010449931,349,478,285,3073
51.52700472,-0.010464028,169,479,285,3074
51.52700318,-0.010442882,159,217,284,3075
51.52700164,-0.010421736,277,496,282,3076
51.52700267,-0.010435833,326,191,282,3077
51.52700113,-0.010414687,233,385,281,3078
51.52699959,-0.010393541,287,430,281,3079
51.52700061,-0.010407639,20,640,281,3080
51.52699907,-0.010386493,594,104,282,3081
51.52699753,-0.010365347,53,136,282,3082
51.52699856,-0.010379444,132,107,280,3083
51.52699702,-0.010358299,676,241,279,3084
51.52699547,-0.010337153,191,216,279,3085
51.5269965,-0.01035125,111,198,280,3086
51.52699496,-0.010330104,173,54,278,3087
51.52699342,-0.010308959,109,31,280,3088
51.52699444,-0.010323056,4,262,280,3089
51.5269929,-0.01030191,86,175,279,3090
51.52699136,-0.010280764,107,124,278,3091
51.52699239,-0.010294861,580,637,277,3092
51.52699085,-0.010273715,229,398,278,3093
51.52698931,-0.01025257,360,331,276,3094
51.52699033,-0.010266667,172,667,276,3095
51.52698879,-0.010245521,540,117,278,3096
51.52698725,-0.010224375,241,404,280,3097
51.52698828,-0.010238472,151,82,281,3098
51.52698674,-0.010217326,185,531,280,3099
51.5269852,-0.01019618,78,296,282,3100
51.52698622,-0.010210278,551,233,282,3101
51.52698468,-0.010189132,557,335,281,3102
51.52698314,-0.010167986,150,231,280,3103
51.52698417,-0.010182083,458,237,281,3104
51.52698263,-0.010160937,132,429,282,3105
51.52698109,-0.010139791,558,270,284,3106
51.52698211,-0.010153889,73,206,284,3107
51.52698057,-0.010132743,157,282,283,3108
51.52697903,-0.010111597,513,164,283,3109
51.52698006,-0.010125694,269,254,281,3110
51.52697851,-0.010104549,569,338,280,3111
51.52697697,-0.010083403,734,149,301,3112
51.526978,-0.0100975,553,260,280,3113
51.52697646,-0.010076354,163,100,278,3114
51.52697492,-0.010055209,120,310,276,3115
51.52697594,-0.010069306,544,208,275,3116
51.5269744,-0.01004816,367,364,277,3117
51.52697286,-0.010027014,340,488,278,3118
51.52697389,-0.010041111,454,201,279,3119
51.52697235,-0.010019965,561,311,281,3120
51.52697081,-0.009998819,199,138,280,3121
51.52697183,-0.010012917,102,357,281,3122
51.52697029,-0.009991771,211,657,282,3123
51.52696875,-0.009970625,297,583,284,3124
51.52696978,-0.009984722,81,270,283,3125
51.52696824,-0.009963576,294,154,284,3126
51.5269667,-0.00994243,397,484,285,3127
51.52696772,-0.009956528,495,23,284,3128
51.52696618,-0.009935382,70,147,283,3129
51.52696464,-0.009914236,105,179,283,3130
51.52696567,-0.009928333,229,130,282,3131
51.52696413,-0.009907187,625,81,280,3132
51.52696259,-0.009886042,282,103,280,3133
51.52696361,-0.009900139,353,284,279,3134
51.52696207,-0.009878993,88,688,281,3135
51.52696053,-0.009857847,581,103,281,3136
51.52696156,-0.009871944,740,226,308,3137
51.52696002,-0.009850799,747,263,302,3138
51.52695847,-0.009829653,86,256,278,3139
51.5269595,-0.00984375,154,544,280,3140
51.52695796,-0.009822604,317,208,282,3141
51.52695642,-0.009801458,451,577,281,3142
51.52695744,-0.009815556,81,87,281,3143
51.5269559,-0.00979441,548,460,280,3144
51.52695436,-0.009773264,663,251,280,3145
51.52695539,-0.009787361,307,402,279,3146
51.52695385,-0.009766215,102,232,281,3147
51.52695231,-0.009745069,298,149,280,3148
51.52695333,-0.009759167,366,705,300,3149
51.52695179,-0.009738021,253,205,282,3150
51.52695025,-0.009716875,112,276,280,3151
51.52695128,-0.009730972,278,170,281,3152
51.52694974,-0.009709826,153,723,308,3153
51.5269482,-0.009688681,181,418,282,3154
51.52694922,-0.009702778,366,87,282,3155
51.52694768,-0.009681632,22,549,282,3156
51.52694614,-0.009660486,198,510,284,3157
51.52694717,-0.009674583,627,95,285,3158
51.52694563,-0.009653437,512,341,285,3159
51.52694409,-0.009632292,117,554,283,3160
51.52694511,-0.009646389,241,316,284,3161
51.52694357,-0.009625243,392,735,299,3162
51.52694203,-0.009604097,662,281,283,3163
51.52694306,-0.009618194,223,20,281,3164
51.52694203,-0.009604097,571,250,280,3165
51.526941,-0.00959,540,725,300,3166
51.52694706,-0.009568667,166,228,280,3167
51.52695311,-0.009547333,558,606,281,3168
51.52695917,-0.009526,309,81,282,3169
51.52696522,-0.009504667,494,470,282,3170
51.52697128,-0.009483333,350,313,284,3171
51.52697733,-0.009462,280,105,282,3172
51.52698339,-0.009440667,171,296,280,3173
51.52698944,-0.009419333,620,25,279,3174
51.5269955,-0.009398,80,591,279,3175
51.52700156,-0.009376667,435,254,280,3176
51.52700761,-0.009355333,243,366,282,3177
51.52701367,-0.009334,384,652,280,3178
51.52701972,-0.009312667,544,400,278,3179
51.52702578,-0.009291333,586,104,279,3180
51.52703183,-0.00927,184,698,279,3181
51.52703789,-0.009248667,599,320,278,3182
51.52704394,-0.009227333,98,12,278,3183
51.52705,-0.009206,549,153,279,3184
51.52705606,-0.009184667,226,228,278,3185
51.52706211,-0.009163333,372,367,277,3186
51.52706817,-0.009142,156,281,278,3187
51.52707422,-0.009120667,368,153,278,3188
51.52708028,-0.009099333,294,343,278,3189
51.52708633,-0.009078,594,131,279,3190
51.52709239,-0.009056667,130,416,281,3191
51.52709844,-0.009035333,98,205,279,3192
51.5271045,-0.009014,177,565,281,3193
51.52711056,-0.008992667,45,202,282,3194
51.52711661,-0.008971333,67,425,280,3195
51.52712267,-0.00895,328,549,282,3196
51.52712872,-0.008928667,283,358,280,3197
51.52713478,-0.008907333,536,471,282,3198
51.52714083,-0.008886,98,564,282,3199
51.52714689,-0.008864667,596,100,284,3200
51.52715294,-0.008843333,368,58,282,3201
51.527159,-0.008822,169,459,284,3202
51.527161,-0.008809361,731,126,298,3203
51.527163,-0.008796722,357,169,286,3204
51.527165,-0.008784083,104,267,286,3205
51.527167,-0.008771444,288,34,285,3206
51.527169,-0.008758806,81,202,285,3207
51.527171,-0.008746167,95,546,285,3208
51.527173,-0.008733528,111,157,284,3209
51.527175,-0.008720889,637,22,286,3210
51.527177,-0.00870825,183,292,287,3211
51.527179,-0.008695611,69,104,285,3212
51.527181,-0.008682972,232,40,287,3213
51.527183,-0.008670333,535,234,285,3214
51.527185,-0.008657694,324,208,284,3215
51.527187,-0.008645056,188,517,285,3216
51.527189,-0.008632417,190,518,285,3217
51.527191,-0.008619778,279,261,285,3218
51.527193,-0.008607139,140,437,286,3219
51.527195,-0.0085945,230,259,286,3220
51.527197,-0.008581861,234,514,288,3221
51.527199,-0.008569222,532,267,287,3222
51.527201,-0.008556583,269,618,285,3223
51.527203,-0.008543944,295,747,299,3224
51.527205,-0.008531306,199,288,281,3225
51.527207,-0.008518667,329,626,283,3226
51.527209,-0.008506028,412,483,284,3227
51.527211,-0.008493389,497,120,284,3228
51.527213,-0.00848075,332,386,285,3229
51.527215,-0.008468111,188,415,286,3230
51.527217,-0.008455472,209,389,285,3231
51.527219,-0.008442833,77,612,287,3232
51.527221,-0.008430194,130,649,286,3233
51.527223,-0.008417556,705,95,308,3234
51.527225,-0.008404917,90,202,288,3235
51.527227,-0.008392278,366,580,289,3236
51.527229,-0.008379639,369,606,290,3237
51.527231,-0.008367,21,503,288,3238
51.52723336,-0.008359556,199,624,288,3239
51.52723572,-0.008352111,649,263,290,3240
51.52723808,-0.008344667,425,167,289,3241
51.52724044,-0.008337222,188,423,291,3242
51.52724281,-0.008329778,119,193,291,3243
51.52724517,-0.008322333,395,270,291,3244
51.52724753,-0.008314889,269,138,293,3245
51.52724989,-0.008307444,285,304,291,3246
51.52725225,-0.0083,454,680,291,3247
51.52725461,-0.008292556,575,215,293,3248
51.52725697,-0.008285111,329,93,293,3249
51.52725933,-0.008277667,262,152,293,3250
51.52726169,-0.008270222,444,461,295,3251
51.52726406,-0.008262778,181,178,293,3252
51.52726642,-0.008255333,327,267,291,3253
51.52726878,-0.008247889,12,231,292,3254
51.52727114,-0.008240444,243,222,292,3255
51.5272735,-0.008233,144,134,294,3256
51.52727586,-0.008225556,363,483,295,3257
51.52727822,-0.008218111,223,221,294,3258
51.52728058,-0.008210667,281,253,295,3259
51.52728294,-0.008203222,85,193,295,3260
51.52728531,-0.008195778,331,296,294,3261
51.52728767,-0.008188333,213,81,294,3262
51.52729003,-0.008180889,577,599,295,3263
51.52729239,-0.008173444,169,286,293,3264
51.52729475,-0.008166,195,581,295,3265
51.52729711,-0.008158556,5,297,293,3266
51.52729947,-0.008151111,256,669,291,3267
51.52730183,-0.008143667,108,503,289,3268
51.52730419,-0.008136222,165,242,290,3269
51.52730656,-0.008128778,91,372,291,3270
51.52730892,-0.008121333,86,198,292,3271
51.52731128,-0.008113889,589,120,294,3272
51.52731364,-0.008106444,299,560,293,3273
51.527316,-0.008099,415,280,291,3274
51.52731625,-0.008080417,253,156,289,3275
51.5273165,-0.008061833,458,373,291,3276
51.52731675,-0.00804325,268,467,289,3277
51.527317,-0.008024667,273,14,288,3278
51.52731725,-0.008006083,181,293,289,3279
51.5273175,-0.0079875,111,587,288,3280
51.52731775,-0.007968917,130,162,287,3281
51.527318,-0.007950333,126,528,286,3282
51.52731825,-0.00793175,107,447,284,3283
51.5273185,-0.007913167,469,1,285,3284
51.52731875,-0.007894583,169,173,286,3285
51.527319,-0.007876,22,315,286,3286
51.52731925,-0.007857417,687,413,288,3287
51.5273195,-0.007838833,212,111,290,3288
51.52731975,-0.00782025,312,608,290,3289
